  -7.51999998       6.85108423      0.388778836    
  -7.51200008       6.61747217      0.389811486    
  -7.50400019       6.38577509      0.390870452    
  -7.49599981       6.15695047      0.391955942    
  -7.48799992       5.93086052      0.393067926    
  -7.48000002       5.70788050      0.394206613    
  -7.47200012       5.48818302      0.395372123    
  -7.46399975       5.27159309      0.396564752    
  -7.45599985       5.05871105      0.397784442    
  -7.44799995       4.84951591      0.399031401    
  -7.44000006       4.64395905      0.400305837    
  -7.43200016       4.44235086      0.401607841    
  -7.42399979       4.24469042      0.402937680    
  -7.41599989       4.05123043      0.404295385    
  -7.40799999       3.86136413      0.405681193    
  -7.40000010       3.67609477      0.407095224    
  -7.39200020       3.49516153      0.408537686    
  -7.38399982       3.31847024      0.410008848    
  -7.37599993       3.14606357      0.411508679    
  -7.36800003       2.97793627      0.413037509    
  -7.36000013       2.81455040      0.414595425    
  -7.35200024       2.65533447      0.416182727    
  -7.34399986       2.50061274      0.417799592    
  -7.33599997       2.35021472      0.419446081    
  -7.32800007       2.20434165      0.421122491    
  -7.32000017       2.06287360      0.422829002    
  -7.31199980       1.92595053      0.424565881    
  -7.30399990       1.79322827      0.426333219    
  -7.29600000       1.66494691      0.428131253    
  -7.28800011       1.54103136      0.429960191    
  -7.27999973       1.42136955      0.431820393    
  -7.27199984       1.30604112      0.433711827    
  -7.26399994       1.19491005      0.435634851    
  -7.25600004       1.08798909      0.437589675    
  -7.24800014      0.985142410      0.439576536    
  -7.23999977      0.886452019      0.441595733    
  -7.23199987      0.791758716      0.443647325    
  -7.22399998      0.701066494      0.445731610    
  -7.21600008      0.614256561      0.447848827    
  -7.20800018      0.531330109      0.449999243    
  -7.19999981      0.452183276      0.452183276    
  -7.19199991      0.376771510      0.454400778    
  -7.18400002      0.305014223      0.456652254    
  -7.17600012      0.236857578      0.458937913    
  -7.16800022      0.172220543      0.461257994    
  -7.15999985      0.111029297      0.463612884    
  -7.15199995       5.32175861E-02  0.466002613    
  -7.14400005      -1.26839604E-03  0.468427539    
  -7.13600016      -5.25349937E-02  0.470887899    
  -7.12799978     -0.100611687      0.473384202    
  -7.11999989     -0.145663634      0.475916356    
  -7.11199999     -0.187668324      0.478484780    
  -7.10400009     -0.226759359      0.481089741    
  -7.09599972     -0.262914151      0.483731717    
  -7.08799982     -0.296401203      0.486410648    
  -7.07999992     -0.327116281      0.489126951    
  -7.07200003     -0.355183750      0.491880983    
  -7.06400013     -0.380696207      0.494672954    
  -7.05599976     -0.403758317      0.497503340    
  -7.04799986     -0.424371004      0.500372112    
  -7.03999996     -0.442680269      0.503279746    
  -7.03200006     -0.458758086      0.506226540    
  -7.02400017     -0.472623885      0.509212732    
  -7.01599979     -0.484405100      0.512238860    
  -7.00799990     -0.494074434      0.515304804    
  -7.00000000     -0.501778185      0.518411160    
  -6.99200010     -0.507652164      0.521558166    
  -6.98400021     -0.511581481      0.524746120    
  -6.97599983     -0.513901353      0.527975500    
  -6.96799994     -0.514434993      0.531246364    
  -6.96000004     -0.513324022      0.534559071    
  -6.95199966     -0.510646939      0.537914217    
  -6.94400024     -0.506571293      0.541311443    
  -6.93599987     -0.500955224      0.544752002    
  -6.92799997     -0.494046271      0.548235536    
  -6.92000008     -0.485754669      0.551762521    
  -6.91199970     -0.476204157      0.555333555    
  -6.90399981     -0.465529919      0.558948517    
  -6.89599991     -0.453659385      0.562608004    
  -6.88800001     -0.440694034      0.566312253    
  -6.88000011     -0.426814765      0.570061624    
  -6.87199974     -0.411857456      0.573856711    
  -6.86399984     -0.396061569      0.577697396    
  -6.85599995     -0.379418820      0.581584156    
  -6.84800005     -0.361861795      0.585517406    
  -6.84000015     -0.343571991      0.589497447    
  -6.83199978     -0.324598640      0.593524873    
  -6.82399988     -0.304942966      0.597599506    
  -6.81599998     -0.284635335      0.601721942    
  -6.80800009     -0.263812125      0.605892479    
  -6.80000019     -0.242433354      0.610111535    
  -6.79199982     -0.220517725      0.614379644    
  -6.78399992     -0.198234737      0.618696630    
  -6.77600002     -0.175465152      0.623063087    
  -6.76799965     -0.152361318      0.627479613    
  -6.76000023     -0.128854394      0.631945789    
  -6.75199986     -0.105050020      0.636462986    
  -6.74399996      -8.10967907E-02  0.641030729    
  -6.73600006      -5.67540377E-02  0.645649612    
  -6.72799969      -3.22886184E-02  0.650320232    
  -6.71999979      -7.65020214E-03  0.655042470    
  -6.71199989       1.71247032E-02  0.659816861    
  -6.70400000       4.20436822E-02  0.664643705    
  -6.69600010       6.70671389E-02  0.669523358    
  -6.68799973       9.20996815E-02  0.674456418    
  -6.67999983      0.117199786      0.679442704    
  -6.67199993      0.142299846      0.684482813    
  -6.66400003      0.167396843      0.689576983    
  -6.65600014      0.192450821      0.694725573    
  -6.64799976      0.217440590      0.699929297    
  -6.63999987      0.242355987      0.705187738    
  -6.63199997      0.267199725      0.710501611    
  -6.62400007      0.291900009      0.715871155    
  -6.61600018      0.316480368      0.721296668    
  -6.60799980      0.340925395      0.726778865    
  -6.59999990      0.365189493      0.732317388    
  -6.59200001      0.389289886      0.737912774    
  -6.58400011      0.413195193      0.743565440    
  -6.57600021      0.436884761      0.749275565    
  -6.56799984      0.460366488      0.755043864    
  -6.55999994      0.483625472      0.760869861    
  -6.55200005      0.506646335      0.766754270    
  -6.54399967      0.529415309      0.772697628    
  -6.53599977      0.551905513      0.778699577    
  -6.52799988      0.574164748      0.784760714    
  -6.51999998      0.596142411      0.790881276    
  -6.51200008      0.617831051      0.797061563    
  -6.50399971      0.639248908      0.803302169    
  -6.49599981      0.660375416      0.809602618    
  -6.48799992      0.681200266      0.815963507    
  -6.48000002      0.701724887      0.822385073    
  -6.47200012      0.721953332      0.828867555    
  -6.46399975      0.741865933      0.835411549    
  -6.45599985      0.761471629      0.842016518    
  -6.44799995      0.780772150      0.848683059    
  -6.44000006      0.799758136      0.855411351    
  -6.43200016      0.818430424      0.862201571    
  -6.42399979      0.836789906      0.869054377    
  -6.41599989      0.854835212      0.875969112    
  -6.40799999      0.872566938      0.882946312    
  -6.40000010      0.889986217      0.889986217    
  -6.39200020      0.907094836      0.897088945    
  -6.38399982      0.923894525      0.904255033    
  -6.37599993      0.940384388      0.911483824    
  -6.36800003      0.956570983      0.918775856    
  -6.35999966      0.972454488      0.926131725    
  -6.35199976      0.988038659      0.933550537    
  -6.34399986       1.00333023      0.941033006    
  -6.33599997       1.01832283      0.948579073    
  -6.32800007       1.03302944      0.956188917    
  -6.31999969       1.04745376      0.963863015    
  -6.31199980       1.06159759      0.971600592    
  -6.30399990       1.07546210      0.979402006    
  -6.29600000       1.08906162      0.987267435    
  -6.28800011       1.10239017      0.995196819    
  -6.27999973       1.11545813       1.00319064    
  -6.27199984       1.12828493       1.01124799    
  -6.26399994       1.14085162       1.01936936    
  -6.25600004       1.15317345       1.02755475    
  -6.24800014       1.16526520       1.03580391    
  -6.23999977       1.17711949       1.04411757    
  -6.23199987       1.18874848       1.05249453    
  -6.22399998       1.20015335       1.06093514    
  -6.21600008       1.21135533       1.06943953    
  -6.20800018       1.22234738       1.07800734    
  -6.19999981       1.23313141       1.08663917    
  -6.19199991       1.24373913       1.09533370    
  -6.18400002       1.25414491       1.10409141    
  -6.17599964       1.26438534       1.11291265    
  -6.16799974       1.27443182       1.12179601    
  -6.15999985       1.28432119       1.13074207    
  -6.15199995       1.29405236       1.13975048    
  -6.14400005       1.30362332       1.14882112    
  -6.13599968       1.31305230       1.15795410    
  -6.12799978       1.32234395       1.16714823    
  -6.11999989       1.33149588       1.17640376    
  -6.11199999       1.34052241       1.18572032    
  -6.10400009       1.34942687       1.19509768    
  -6.09599972       1.35822189       1.20453596    
  -6.08799982       1.36689949       1.21403372    
  -6.07999992       1.37548721       1.22359133    
  -6.07200003       1.38396645       1.23320806    
  -6.06400013       1.39236593       1.24288380    
  -6.05599976       1.40068185       1.25261867    
  -6.04799986       1.40891826       1.26241088    
  -6.03999996       1.41708529       1.27226079    
  -6.03200006       1.42518687       1.28216779    
  -6.02400017       1.43322194       1.29213130    
  -6.01599979       1.44121110       1.30215144    
  -6.00799990       1.44916344       1.31222665    
  -6.00000000       1.45706344       1.32235670    
  -5.99199963       1.46492255       1.33254170    
  -5.98400021       1.47274756       1.34277940    
  -5.97599983       1.48055542       1.35307133    
  -5.96799994       1.48833835       1.36341524    
  -5.96000004       1.49609816       1.37381089    
  -5.95199966       1.50385547       1.38425827    
  -5.94400024       1.51159763       1.39475489    
  -5.93599987       1.51934171       1.40530241    
  -5.92799997       1.52709341       1.41589820    
  -5.92000008       1.53483832       1.42654216    
  -5.91199970       1.54260087       1.43723416    
  -5.90399981       1.55036688       1.44797194    
  -5.89599991       1.55816305       1.45875549    
  -5.88800001       1.56597602       1.46958375    
  -5.88000011       1.57381320       1.48045599    
  -5.87199974       1.58168089       1.49137175    
  -5.86399984       1.58957517       1.50232899    
  -5.85599995       1.59750748       1.51332736    
  -5.84799957       1.60547578       1.52436638    
  -5.84000015       1.61347735       1.53544319    
  -5.83199978       1.62152803       1.54655945    
  -5.82399988       1.62962759       1.55771196    
  -5.81599998       1.63777065       1.56890047    
  -5.80799961       1.64595938       1.58012438    
  -5.80000019       1.65420461       1.59138072    
  -5.79199982       1.66250348       1.60267091    
  -5.78399992       1.67085278       1.61399186    
  -5.77600002       1.67925978       1.62534285    
  -5.76799965       1.68772495       1.63672352    
  -5.76000023       1.69624949       1.64813066    
  -5.75199986       1.70483768       1.65956545    
  -5.74399996       1.71348214       1.67102480    
  -5.73600006       1.72219551       1.68250787    
  -5.72799969       1.73096645       1.69401431    
  -5.71999979       1.73980105       1.70554113    
  -5.71199989       1.74870276       1.71708775    
  -5.70400000       1.75766671       1.72865272    
  -5.69600010       1.76669776       1.74023449    
  -5.68799973       1.77579117       1.75183260    
  -5.67999983       1.78495049       1.76344395    
  -5.67199993       1.79417408       1.77506781    
  -5.66399956       1.80346155       1.78670347    
  -5.65600014       1.81281197       1.79834712    
  -5.64799976       1.82222641       1.81000006    
  -5.63999987       1.83170211       1.82165861    
  -5.63199997       1.84124005       1.83332193    
  -5.62399960       1.85083961       1.84498906    
  -5.61600018       1.86049783       1.85665619    
  -5.60799980       1.87021625       1.86832464    
  -5.59999990       1.87999046       1.87999046    
  -5.59200001       1.88982129       1.89165270    
  -5.58399963       1.89970779       1.90331030    
  -5.57600021       1.90964544       1.91495955    
  -5.56799984       1.91963553       1.92660117    
  -5.55999994       1.92967653       1.93823183    
  -5.55200005       1.93976367       1.94984984    
  -5.54399967       1.94989848       1.96145451    
  -5.53599977       1.96007645       1.97304249    
  -5.52799988       1.97029567       1.98461246    
  -5.51999998       1.98055696       1.99616289    
  -5.51200008       1.99085438       2.00769162    
  -5.50399971       2.00118828       2.01919770    
  -5.49599981       2.01155496       2.03067756    
  -5.48799992       2.02195096       2.04212999    
  -5.47999954       2.03237772       2.05355406    
  -5.47200012       2.04282641       2.06494546    
  -5.46399975       2.05329919       2.07630515    
  -5.45599985       2.06379509       2.08762908    
  -5.44799995       2.07430577       2.09891582    
  -5.43999958       2.08483291       2.11016393    
  -5.43200016       2.09537101       2.12136984    
  -5.42399979       2.10591960       2.13253403    
  -5.41599989       2.11647248       2.14365220    
  -5.40799999       2.12702847       2.15472317    
  -5.39999962       2.13758516       2.16574574    
  -5.39200020       2.14813852       2.17671561    
  -5.38399982       2.15868831       2.18763351    
  -5.37599993       2.16922951       2.19849515    
  -5.36800003       2.17975235       2.20929956    
  -5.35999966       2.19026613       2.22004509    
  -5.35199976       2.20075965       2.23072815    
  -5.34399986       2.21123219       2.24134779    
  -5.33599997       2.22167802       2.25190163    
  -5.32800007       2.23209476       2.26238775    
  -5.31999969       2.24248385       2.27280426    
  -5.31199980       2.25283813       2.28314829    
  -5.30399990       2.26315212       2.29341817    
  -5.29599953       2.27342820       2.30361247    
  -5.28800011       2.28365684       2.31372738    
  -5.27999973       2.29383922       2.32376313    
  -5.27199984       2.30397296       2.33371592    
  -5.26399994       2.31404996       2.34358406    
  -5.25599957       2.32407141       2.35336637    
  -5.24800014       2.33402872       2.36305881    
  -5.23999977       2.34392476       2.37266183    
  -5.23199987       2.35375357       2.38217139    
  -5.22399998       2.36350870       2.39158654    
  -5.21599960       2.37319493       2.40090513    
  -5.20800018       2.38280487       2.41012406    
  -5.19999981       2.39233279       2.41924310    
  -5.19199991       2.40177798       2.42825913    
  -5.18400002       2.41113567       2.43716979    
  -5.17599964       2.42040777       2.44597459    
  -5.16800022       2.42958498       2.45466971    
  -5.15999985       2.43866944       2.46325517    
  -5.15199995       2.44765210       2.47172761    
  -5.14400005       2.45653653       2.48008537    
  -5.13599968       2.46531844       2.48832726    
  -5.12799978       2.47399116       2.49645042    
  -5.11999989       2.48255086       2.50445342    
  -5.11199951       2.49100089       2.51233506    
  -5.10400009       2.49933839       2.52009177    
  -5.09599972       2.50755453       2.52772403    
  -5.08799982       2.51565003       2.53522849    
  -5.07999992       2.52362061       2.54260373    
  -5.07199955       2.53146577       2.54984856    
  -5.06400013       2.53918195       2.55696011    
  -5.05599976       2.54676771       2.56393790    
  -5.04799986       2.55421758       2.57077980    
  -5.03999996       2.56153274       2.57748413    
  -5.03199959       2.56871033       2.58404970    
  -5.02400017       2.57574487       2.59047389    
  -5.01599979       2.58264089       2.59675670    
  -5.00799990       2.58938718       2.60289502    
  -5.00000000       2.59598637       2.60888863    
  -4.99199963       2.60243702       2.61473560    
  -4.98400021       2.60873556       2.62043381    
  -4.97599983       2.61488152       2.62598324    
  -4.96799994       2.62086964       2.63138151    
  -4.96000004       2.62670112       2.63662767    
  -4.95199966       2.63237453       2.64172053    
  -4.94399977       2.63788486       2.64665842    
  -4.93599987       2.64323378       2.65144062    
  -4.92799997       2.64841795       2.65606546    
  -4.92000008       2.65343523       2.66053200    
  -4.91199970       2.65828562       2.66483951    
  -4.90399981       2.66296792       2.66898632    
  -4.89599991       2.66747761       2.67297173    
  -4.88799953       2.67181730       2.67679453    
  -4.88000011       2.67598271       2.68045378    
  -4.87199974       2.67997384       2.68394899    
  -4.86399984       2.68378901       2.68727875    
  -4.85599995       2.68742824       2.69044256    
  -4.84799957       2.69089031       2.69343948    
  -4.84000015       2.69417214       2.69626832    
  -4.83199978       2.69727564       2.69892931    
  -4.82399988       2.70019794       2.70142126    
  -4.81599998       2.70294023       2.70374322    
  -4.80799961       2.70549965       2.70589519    
  -4.80000019       2.70787621       2.70787621    
  -4.79199982       2.71006918       2.70968580    
  -4.78399992       2.71207929       2.71132398    
  -4.77600002       2.71390510       2.71278954    
  -4.76799965       2.71554494       2.71408296    
  -4.75999975       2.71700025       2.71520329    
  -4.75199986       2.71827078       2.71615052    
  -4.74399996       2.71935368       2.71692419    
  -4.73600006       2.72025251       2.71752429    
  -4.72799969       2.72096515       2.71795058    
  -4.71999979       2.72149110       2.71820307    
  -4.71199989       2.72183108       2.71828175    
  -4.70399952       2.72198510       2.71818614    
  -4.69600010       2.72195268       2.71791673    
  -4.68799973       2.72173524       2.71747351    
  -4.67999983       2.72133040       2.71685648    
  -4.67199993       2.72074270       2.71606588    
  -4.66399956       2.71996975       2.71510196    
  -4.65600014       2.71901083       2.71396470    
  -4.64799976       2.71786809       2.71265459    
  -4.63999987       2.71654105       2.71117210    
  -4.63199997       2.71503067       2.70951748    
  -4.62399960       2.71333861       2.70769095    
  -4.61600018       2.71146393       2.70569324    
  -4.60799980       2.70940828       2.70352459    
  -4.59999990       2.70717287       2.70118618    
  -4.59200001       2.70475626       2.69867778    
  -4.58399963       2.70216012       2.69600058    
  -4.57599974       2.69938874       2.69315505    
  -4.56799984       2.69643736       2.69014192    
  -4.55999994       2.69331169       2.68696213    
  -4.55200005       2.69001007       2.68361640    
  -4.54399967       2.68653488       2.68010497    
  -4.53599977       2.68288589       2.67642975    
  -4.52799988       2.67906570       2.67259097    
  -4.51999950       2.67507434       2.66858983    
  -4.51200008       2.67091584       2.66442752    
  -4.50399971       2.66658688       2.66010451    
  -4.49599981       2.66209078       2.65562248    
  -4.48799992       2.65743160       2.65098214    
  -4.47999954       2.65260673       2.64618468    
  -4.47200012       2.64762020       2.64123201    
  -4.46399975       2.64247084       2.63612413    
  -4.45599985       2.63716412       2.63086319    
  -4.44799995       2.63169813       2.62545013    
  -4.43999958       2.62607646       2.61988616    
  -4.43200016       2.62029958       2.61417341    
  -4.42399979       2.61436844       2.60831189    
  -4.41599989       2.60828638       2.60230446    
  -4.40799999       2.60205412       2.59615183    
  -4.39999962       2.59567475       2.58985519    
  -4.39199972       2.58914781       2.58341694    
  -4.38399982       2.58247733       2.57683825    
  -4.37599993       2.57566381       2.57012033    
  -4.36800003       2.56870937       2.56326509    
  -4.35999966       2.56161380       2.55627394    
  -4.35199976       2.55438328       2.54914927    
  -4.34399986       2.54701638       2.54189181    
  -4.33599949       2.53951645       2.53450370    
  -4.32800007       2.53188586       2.52698731    
  -4.31999969       2.52412176       2.51934266    
  -4.31199980       2.51623392       2.51157331    
  -4.30399990       2.50821924       2.50368023    
  -4.29599953       2.50008202       2.49566507    
  -4.28800011       2.49182367       2.48753071    
  -4.27999973       2.48344469       2.47927737    
  -4.27199984       2.47494769       2.47090840    
  -4.26399994       2.46633554       2.46242499    
  -4.25599957       2.45761061       2.45382881    
  -4.24800014       2.44877577       2.44512320    
  -4.23999977       2.43983054       2.43630767    
  -4.23199987       2.43077850       2.42738652    
  -4.22399998       2.42162132       2.41836071    
  -4.21599960       2.41236162       2.40923166    
  -4.20799971       2.40300179       2.40000248    
  -4.19999981       2.39354372       2.39067483    
  -4.19199991       2.38398910       2.38125062    
  -4.18400002       2.37434101       2.37173176    
  -4.17599964       2.36460018       2.36211991    
  -4.16799974       2.35477018       2.35241818    
  -4.15999985       2.34485197       2.34262776    
  -4.15199947       2.33484864       2.33275080    
  -4.14400005       2.32476211       2.32279038    
  -4.13599968       2.31459618       2.31274700    
  -4.12799978       2.30434847       2.30262375    
  -4.11999989       2.29402709       2.29242253    
  -4.11199951       2.28362846       2.28214455    
  -4.10400009       2.27316070       2.27179432    
  -4.09599972       2.26261878       2.26137066    
  -4.08799982       2.25201154       2.25087810    
  -4.07999992       2.24133778       2.24031758    
  -4.07199955       2.23060036       2.22969127    
  -4.06400013       2.21980333       2.21900249    
  -4.05599976       2.20894361       2.20825124    
  -4.04799986       2.19802785       2.19744134    
  -4.03999996       2.18705750       2.18657398    
  -4.03199959       2.17603350       2.17565084    
  -4.02400017       2.16495919       2.16467595    
  -4.01599979       2.15383554       2.15364838    
  -4.00799990       2.14266491       2.14257264    
  -4.00000000       2.13144994       2.13144994    
  -3.99199963       2.12019134       2.12028170    
  -3.98399973       2.10889339       2.10907102    
  -3.97599983       2.09755731       2.09781957    
  -3.96799994       2.08618402       2.08652925    
  -3.96000004       2.07477593       2.07520175    
  -3.95199966       2.06333470       2.06383896    
  -3.94399977       2.05186462       2.05244350    
  -3.93599987       2.04036593       2.04101729    
  -3.92799997       2.02883935       2.02956200    
  -3.91999960       2.01728797       2.01807880    
  -3.91199970       2.00571465       2.00657129    
  -3.90399981       1.99412131       1.99504030    
  -3.89599991       1.98250794       1.98348796    
  -3.88800001       1.97087765       1.97191608    
  -3.87999964       1.95923185       1.96032572    
  -3.87199974       1.94757295       1.94872034    
  -3.86399984       1.93590248       1.93710089    
  -3.85599995       1.92422199       1.92546928    
  -3.84799957       1.91253352       1.91382658    
  -3.83999968       1.90083933       1.90217602    
  -3.83199978       1.88914084       1.89051855    
  -3.82399988       1.87743831       1.87885582    
  -3.81599998       1.86573637       1.86718976    
  -3.80799961       1.85403347       1.85552132    
  -3.79999971       1.84233356       1.84385347    
  -3.79199982       1.83063662       1.83218729    
  -3.78399992       1.81894612       1.82052433    
  -3.77600002       1.80726266       1.80886626    
  -3.76799965       1.79558766       1.79721403    
  -3.75999975       1.78392279       1.78557062    
  -3.75199986       1.77226889       1.77393663    
  -3.74399996       1.76063025       1.76231396    
  -3.73599958       1.74900401       1.75070322    
  -3.72799969       1.73739505       1.73910725    
  -3.71999979       1.72580409       1.72752690    
  -3.71199989       1.71423161       1.71596372    
  -3.70400000       1.70267892       1.70441902    
  -3.69599962       1.69114864       1.69289351    
  -3.68799973       1.67964160       1.68138993    
  -3.67999983       1.66815853       1.66990900    
  -3.67199993       1.65670216       1.65845215    
  -3.66399956       1.64527094       1.64701974    
  -3.65599966       1.63386893       1.63561475    
  -3.64799976       1.62249720       1.62423742    
  -3.63999987       1.61115539       1.61288929    
  -3.63199997       1.59984565       1.60157132    
  -3.62399960       1.58856833       1.59028423    
  -3.61599970       1.57732594       1.57903051    
  -3.60799980       1.56611848       1.56781054    
  -3.59999990       1.55494726       1.55662549    
  -3.59200001       1.54381335       1.54547656    
  -3.58399963       1.53271770       1.53436399    
  -3.57599974       1.52166176       1.52329028    
  -3.56799984       1.51064670       1.51225567    
  -3.55999994       1.49967277       1.50126135    
  -3.55199957       1.48874021       1.49030757    
  -3.54399967       1.47785163       1.47939646    
  -3.53599977       1.46700799       1.46852851    
  -3.52799988       1.45620930       1.45770454    
  -3.51999998       1.44545567       1.44692552    
  -3.51199961       1.43474853       1.43619144    
  -3.50399971       1.42408943       1.42550468    
  -3.49599981       1.41347897       1.41486537    
  -3.48799992       1.40291810       1.40427434    
  -3.48000002       1.39240646       1.39373219    
  -3.47199965       1.38194442       1.38323927    
  -3.46399975       1.37153459       1.37279737    
  -3.45599985       1.36117685       1.36240673    
  -3.44799995       1.35087121       1.35206795    
  -3.43999958       1.34061801       1.34178114    
  -3.43199968       1.33041978       1.33154809    
  -3.42399979       1.32027566       1.32136893    
  -3.41599989       1.31018686       1.31124413    
  -3.40799999       1.30015349       1.30117440    
  -3.39999962       1.29017556       1.29115963    
  -3.39199972       1.28025436       1.28120160    
  -3.38399982       1.27039087       1.27130020    
  -3.37599993       1.26058531       1.26145589    
  -3.36799955       1.25083613       1.25166869    
  -3.35999966       1.24114656       1.24194014    
  -3.35199976       1.23151541       1.23227000    
  -3.34399986       1.22194362       1.22265899    
  -3.33599997       1.21243119       1.21310723    
  -3.32799959       1.20297849       1.20361471    
  -3.31999969       1.19358647       1.19418287    
  -3.31199980       1.18425488       1.18481135    
  -3.30399990       1.17498422       1.17550075    
  -3.29600000       1.16577470       1.16625118    
  -3.28799963       1.15662646       1.15706253    
  -3.27999973       1.14754033       1.14793611    
  -3.27199984       1.13851607       1.13887155    
  -3.26399994       1.12955368       1.12986910    
  -3.25599957       1.12065279       1.12092865    
  -3.24799967       1.11181521       1.11205125    
  -3.23999977       1.10304070       1.10323679    
  -3.23199987       1.09432912       1.09448516    
  -3.22399998       1.08568001       1.08579683    
  -3.21599960       1.07709348       1.07717121    
  -3.20799971       1.06857061       1.06860948    
  -3.19999981       1.06011140       1.06011140    
  -3.19199991       1.05171585       1.05167687    
  -3.18399954       1.04338193       1.04330564    
  -3.17599964       1.03511322       1.03499877    
  -3.16799974       1.02690756       1.02675569    
  -3.15999985       1.01876497       1.01857662    
  -3.15199995       1.01068652       1.01046145    
  -3.14399958       1.00267124       1.00240982    
  -3.13599968      0.994719744      0.994422674    
  -3.12799978      0.986831307      0.986499488    
  -3.11999989      0.979006946      0.978640318    
  -3.11199999      0.971245825      0.970845103    
  -3.10399961      0.963547647      0.963113308    
  -3.09599972      0.955913186      0.955445886    
  -3.08799982      0.948341966      0.947842240    
  -3.07999992      0.940833688      0.940302372    
  -3.07199955      0.933387816      0.932825685    
  -3.06399965      0.926005721      0.925413013    
  -3.05599976      0.918686092      0.918063760    
  -3.04799986      0.911429584      0.910777867    
  -3.03999996      0.904235065      0.903555274    
  -3.03199959      0.897102594      0.896395266    
  -3.02399969      0.890032709      0.889298677    
  -3.01599979      0.883024931      0.882264912    
  -3.00799990      0.876079142      0.875293732    
  -3.00000000      0.869194567      0.868385077    
  -2.99199963      0.862371564      0.861538351    
  -2.98399973      0.855609894      0.854754150    
  -2.97599983      0.848909438      0.848031878    
  -2.96799994      0.842269838      0.841371357    
  -2.95999956      0.835690796      0.834771931    
  -2.95199966      0.829172254      0.828234315    
  -2.94399977      0.822713733      0.821757734    
  -2.93599987      0.816315532      0.815342128    
  -2.92799997      0.809976816      0.808987081    
  -2.91999960      0.803697288      0.802692175    
  -2.91199970      0.797477245      0.796457767    
  -2.90399981      0.791316390      0.790283322    
  -2.89599991      0.785214007      0.784168541    
  -2.88799953      0.779169738      0.778112829    
  -2.87999964      0.773184180      0.772116601    
  -2.87199974      0.767256320      0.766179323    
  -2.86399984      0.761385977      0.760300577    
  -2.85599995      0.755573213      0.754480243    
  -2.84799957      0.749816954      0.748717606    
  -2.83999968      0.744117796      0.743013084    
  -2.83199978      0.738475084      0.737366021    
  -2.82399988      0.732888460      0.731776118    
  -2.81599998      0.727357984      0.726243138    
  -2.80799961      0.721882463      0.720766425    
  -2.79999971      0.716462612      0.715346396    
  -2.79199982      0.711097479      0.709982276    
  -2.78399992      0.705787241      0.704673827    
  -2.77599955      0.700530946      0.699420393    
  -2.76799965      0.695328891      0.694222391    
  -2.75999975      0.690180838      0.689079046    
  -2.75199986      0.685085654      0.683990121    
  -2.74399996      0.680043578      0.678955317    
  -2.73599958      0.675054371      0.673973978    
  -2.72799969      0.670117497      0.669046342    
  -2.71999979      0.665232956      0.664171875    
  -2.71199989      0.660400093      0.659350097    
